Entity,Code,Day,total_vaccinations_per_hundred
Sint Maarten (Dutch part),SXM,2021-11-05,115.28
Sint Maarten (Dutch part),SXM,2021-11-12,115.76
Sint Maarten (Dutch part),SXM,2021-11-19,116.38
Sint Maarten (Dutch part),SXM,2021-11-29,116.98
Sint Maarten (Dutch part),SXM,2021-12-03,117.34
Sint Maarten (Dutch part),SXM,2021-12-10,117.75
Sint Maarten (Dutch part),SXM,2021-12-17,118.11
Sint Maarten (Dutch part),SXM,2021-12-23,118.36
Sint Maarten (Dutch part),SXM,2022-01-07,118.87
Sint Maarten (Dutch part),SXM,2022-01-14,133.01
Sint Maarten (Dutch part),SXM,2022-01-21,134.91
Sint Maarten (Dutch part),SXM,2022-01-28,135.99
Sint Maarten (Dutch part),SXM,2022-02-11,137.87
Sint Maarten (Dutch part),SXM,2022-02-18,138.74
Sint Maarten (Dutch part),SXM,2022-02-25,139.27
Sint Maarten (Dutch part),SXM,2022-03-11,139.5
Sint Maarten (Dutch part),SXM,2022-03-25,140.39
Sint Maarten (Dutch part),SXM,2022-06-17,143.64
Sint Maarten (Dutch part),SXM,2022-06-24,143.81
Sint Maarten (Dutch part),SXM,2022-07-08,144.22
Sint Maarten (Dutch part),SXM,2022-08-05,144.88
Sint Maarten (Dutch part),SXM,2022-09-16,147.3
Sint Maarten (Dutch part),SXM,2022-10-07,147.82
Sint Maarten (Dutch part),SXM,2022-11-04,148.25
Sint Maarten (Dutch part),SXM,2023-03-31,151.22
Slovakia,SVK,2021-01-03,0.53
Slovakia,SVK,2021-01-10,1.12
Slovakia,SVK,2021-01-17,1.8
Slovakia,SVK,2021-01-24,2.63
Slovakia,SVK,2021-01-31,3.85
Slovakia,SVK,2021-02-07,5.3
Slovakia,SVK,2021-02-14,6.59
Slovakia,SVK,2021-02-21,7.95
Slovakia,SVK,2021-02-28,9.68
Slovakia,SVK,2021-03-07,11.56
Slovakia,SVK,2021-03-14,13.9
Slovakia,SVK,2021-03-21,16.23
Slovakia,SVK,2021-03-28,18.1
Slovakia,SVK,2021-04-04,20.5
Slovakia,SVK,2021-04-11,23.24
Slovakia,SVK,2021-04-18,25.93
Slovakia,SVK,2021-04-25,28.93
Slovakia,SVK,2021-05-02,32.46
Slovakia,SVK,2021-05-09,36.63
Slovakia,SVK,2021-05-16,41.06
Slovakia,SVK,2021-05-23,45.51
Slovakia,SVK,2021-05-30,49.83
Slovakia,SVK,2021-06-06,54.14
Slovakia,SVK,2021-06-13,58.57
Slovakia,SVK,2021-06-20,62.88
Slovakia,SVK,2021-06-27,66.83
Slovakia,SVK,2021-07-04,70.03
Slovakia,SVK,2021-07-11,72.52
Slovakia,SVK,2021-07-18,74.23
Slovakia,SVK,2021-07-25,75.93
Slovakia,SVK,2021-08-01,77.6
Slovakia,SVK,2021-08-08,79.01
Slovakia,SVK,2021-08-15,80.14
Slovakia,SVK,2021-08-22,81.08
Slovakia,SVK,2021-08-29,81.81
Slovakia,SVK,2021-09-05,82.49
Slovakia,SVK,2021-09-12,83.12
Slovakia,SVK,2021-09-19,83.78
Slovakia,SVK,2021-09-26,84.32
Slovakia,SVK,2021-10-03,84.78
Slovakia,SVK,2021-10-10,85.19
Slovakia,SVK,2021-10-17,85.95
Slovakia,SVK,2021-10-24,87.06
Slovakia,SVK,2021-10-31,88.61
Slovakia,SVK,2022-01-02,91.92
Slovakia,SVK,2022-01-09,94.98
Slovakia,SVK,2022-01-16,97.28
Slovakia,SVK,2022-01-23,98.98
Slovakia,SVK,2022-01-30,99.85
Slovakia,SVK,2022-02-06,100.42
Slovakia,SVK,2022-02-13,100.81
Slovakia,SVK,2022-02-20,101.05
Slovakia,SVK,2022-02-27,101.18
Slovakia,SVK,2022-03-06,101.3
Slovakia,SVK,2022-03-13,101.4
Slovakia,SVK,2022-03-20,101.48
Slovakia,SVK,2022-03-27,101.55
Slovakia,SVK,2022-04-03,101.62
Slovakia,SVK,2022-04-10,101.65
Slovakia,SVK,2022-04-17,101.69
Slovakia,SVK,2022-04-24,101.73
Slovakia,SVK,2022-05-01,101.76
Slovakia,SVK,2022-05-08,101.78
Slovakia,SVK,2022-05-15,101.8
Slovakia,SVK,2022-05-22,101.83
Slovakia,SVK,2022-05-29,101.84
Slovakia,SVK,2022-06-05,101.86
Slovakia,SVK,2022-06-12,101.87
Slovakia,SVK,2022-06-19,101.88
Slovakia,SVK,2022-06-26,101.9
Slovakia,SVK,2022-07-03,101.91
Slovakia,SVK,2022-07-10,101.92
Slovakia,SVK,2022-07-17,101.94
Slovakia,SVK,2022-07-24,101.96
Slovakia,SVK,2022-07-31,101.96
Slovenia,SVN,2020-12-27,0.29
Slovenia,SVN,2020-12-28,0.37
Slovenia,SVN,2020-12-29,0.43
Slovenia,SVN,2020-12-30,0.45
Slovenia,SVN,2020-12-31,0.54
Slovenia,SVN,2021-01-01,0.55
Slovenia,SVN,2021-01-02,0.57
Slovenia,SVN,2021-01-03,0.59
Slovenia,SVN,2021-01-04,0.65
Slovenia,SVN,2021-01-05,0.77
Slovenia,SVN,2021-01-06,1.02
Slovenia,SVN,2021-01-07,1.28
Slovenia,SVN,2021-01-08,1.43
Slovenia,SVN,2021-01-09,1.44
Slovenia,SVN,2021-01-10,1.44
Slovenia,SVN,2021-01-11,1.47
Slovenia,SVN,2021-01-12,1.56
Slovenia,SVN,2021-01-13,1.78
Slovenia,SVN,2021-01-14,2.1
Slovenia,SVN,2021-01-15,2.33
Slovenia,SVN,2021-01-16,2.34
Slovenia,SVN,2021-01-17,2.34
Slovenia,SVN,2021-01-18,2.35
Slovenia,SVN,2021-01-19,2.46
Slovenia,SVN,2021-01-20,2.69
Slovenia,SVN,2021-01-21,2.92
Slovenia,SVN,2021-01-22,3.02
Slovenia,SVN,2021-01-23,3.06
Slovenia,SVN,2021-01-24,3.06
Slovenia,SVN,2021-01-25,3.06
Slovenia,SVN,2021-01-26,3.15
Slovenia,SVN,2021-01-27,3.39
Slovenia,SVN,2021-01-28,3.69
Slovenia,SVN,2021-01-29,3.91
Slovenia,SVN,2021-01-30,3.91
Slovenia,SVN,2021-01-31,3.91
Slovenia,SVN,2021-02-01,3.92
Slovenia,SVN,2021-02-02,3.97
Slovenia,SVN,2021-02-03,4.2
Slovenia,SVN,2021-02-04,4.55
Slovenia,SVN,2021-02-05,4.82
Slovenia,SVN,2021-02-06,4.85
Slovenia,SVN,2021-02-08,4.87
Slovenia,SVN,2021-02-09,4.87
Slovenia,SVN,2021-02-10,5.02
Slovenia,SVN,2021-02-11,5.44
Slovenia,SVN,2021-02-12,5.85
Slovenia,SVN,2021-02-13,5.89
Slovenia,SVN,2021-02-14,5.89
Slovenia,SVN,2021-02-15,5.9
Slovenia,SVN,2021-02-16,5.95
Slovenia,SVN,2021-02-17,6.21
Slovenia,SVN,2021-02-18,6.64
Slovenia,SVN,2021-02-19,6.96
Slovenia,SVN,2021-02-20,7.08
Slovenia,SVN,2021-02-21,7.08
Slovenia,SVN,2021-02-22,7.11
Slovenia,SVN,2021-02-23,7.18
Slovenia,SVN,2021-02-24,7.51
Slovenia,SVN,2021-02-25,8.03
Slovenia,SVN,2021-02-26,8.4
Slovenia,SVN,2021-02-27,8.44
Slovenia,SVN,2021-03-01,8.49
Slovenia,SVN,2021-03-02,8.6
Slovenia,SVN,2021-03-03,8.95
Slovenia,SVN,2021-03-04,9.49
Slovenia,SVN,2021-03-05,9.98
Slovenia,SVN,2021-03-06,10.07
Slovenia,SVN,2021-03-07,10.07
Slovenia,SVN,2021-03-08,10.15
Slovenia,SVN,2021-03-09,10.35
Slovenia,SVN,2021-03-10,10.81
Slovenia,SVN,2021-03-11,11.48
Slovenia,SVN,2021-03-12,12.13
Slovenia,SVN,2021-03-13,12.54
Slovenia,SVN,2021-03-14,12.54
Slovenia,SVN,2021-03-15,12.62
Slovenia,SVN,2021-03-16,12.67
Slovenia,SVN,2021-03-17,12.96
Slovenia,SVN,2021-03-18,13.43
Slovenia,SVN,2021-03-19,13.79
Slovenia,SVN,2021-03-20,13.99
Slovenia,SVN,2021-03-21,13.99
Slovenia,SVN,2021-03-22,14.04
Slovenia,SVN,2021-03-23,14.25
Slovenia,SVN,2021-03-24,14.72
Slovenia,SVN,2021-03-25,15.4
Slovenia,SVN,2021-03-26,16.16
Slovenia,SVN,2021-03-27,16.51
Slovenia,SVN,2021-03-28,16.57
Slovenia,SVN,2021-03-29,16.62
Slovenia,SVN,2021-03-30,17
Slovenia,SVN,2021-03-31,17.7
Slovenia,SVN,2021-04-01,18.62
Slovenia,SVN,2021-04-02,19.19
Slovenia,SVN,2021-04-03,19.34
Slovenia,SVN,2021-04-04,19.42
Slovenia,SVN,2021-04-05,19.42
Slovenia,SVN,2021-04-06,19.55
Slovenia,SVN,2021-04-07,19.84
Slovenia,SVN,2021-04-08,20.57
Slovenia,SVN,2021-04-09,21.53
Slovenia,SVN,2021-04-10,21.96
Slovenia,SVN,2021-04-11,22.04
Slovenia,SVN,2021-04-12,22.13
Slovenia,SVN,2021-04-13,22.31
Slovenia,SVN,2021-04-14,22.86
Slovenia,SVN,2021-04-15,23.78
Slovenia,SVN,2021-04-16,24.45
Slovenia,SVN,2021-04-17,24.74
Slovenia,SVN,2021-04-18,24.8
Slovenia,SVN,2021-04-19,24.93
Slovenia,SVN,2021-04-20,25.25
Slovenia,SVN,2021-04-21,26.04
Slovenia,SVN,2021-04-22,26.99
Slovenia,SVN,2021-04-23,27.82
Slovenia,SVN,2021-04-24,27.96
Slovenia,SVN,2021-04-25,27.99
Slovenia,SVN,2021-04-26,28.01
Slovenia,SVN,2021-04-27,28.03
Slovenia,SVN,2021-04-28,28.41
Slovenia,SVN,2021-04-29,29.33
Slovenia,SVN,2021-04-30,30.32
Slovenia,SVN,2021-05-01,30.67
Slovenia,SVN,2021-05-02,30.83
Slovenia,SVN,2021-05-03,31.21
Slovenia,SVN,2021-05-04,31.67
Slovenia,SVN,2021-05-05,32.53
Slovenia,SVN,2021-05-06,33.84
Slovenia,SVN,2021-05-07,34.86
Slovenia,SVN,2021-05-08,35.34
Slovenia,SVN,2021-05-09,35.42
Slovenia,SVN,2021-05-10,35.57
Slovenia,SVN,2021-05-11,36.04
Slovenia,SVN,2021-05-12,37.03
Slovenia,SVN,2021-05-13,38.36
Slovenia,SVN,2021-05-14,39.5
Slovenia,SVN,2021-05-15,39.91
Slovenia,SVN,2021-05-16,40.06
Slovenia,SVN,2021-05-17,40.44
Slovenia,SVN,2021-05-18,41.02
Slovenia,SVN,2021-05-19,42.1
Slovenia,SVN,2021-05-20,43.51
Slovenia,SVN,2021-05-21,44.75
Slovenia,SVN,2021-05-22,45.26
Slovenia,SVN,2021-05-23,45.41
Slovenia,SVN,2021-05-24,45.7
Slovenia,SVN,2021-05-25,46.16
Slovenia,SVN,2021-05-26,47.17
Slovenia,SVN,2021-05-27,48.53
Slovenia,SVN,2021-05-28,49.54
Slovenia,SVN,2021-05-29,50.04
Slovenia,SVN,2021-05-30,50.04
Slovenia,SVN,2021-05-31,50.35
Slovenia,SVN,2021-06-01,51.06
Slovenia,SVN,2021-06-02,52.43
Slovenia,SVN,2021-06-03,54.16
Slovenia,SVN,2021-06-04,55.49
Slovenia,SVN,2021-06-05,56.09
Slovenia,SVN,2021-06-06,56.31
Slovenia,SVN,2021-06-07,56.66
Slovenia,SVN,2021-06-08,57.31
Slovenia,SVN,2021-06-09,58.41
Slovenia,SVN,2021-06-10,59.95
Slovenia,SVN,2021-06-11,61.09
Slovenia,SVN,2021-06-12,61.6
Slovenia,SVN,2021-06-13,61.76
Slovenia,SVN,2021-06-14,62.08
Slovenia,SVN,2021-06-15,62.53
Slovenia,SVN,2021-06-16,63.31
Slovenia,SVN,2021-06-17,64.27
Slovenia,SVN,2021-06-18,64.92
Slovenia,SVN,2021-06-19,65.03
Slovenia,SVN,2021-06-20,65.1
Slovenia,SVN,2021-06-21,65.35
Slovenia,SVN,2021-06-22,65.84
Slovenia,SVN,2021-06-23,66.78
Slovenia,SVN,2021-06-24,67.99
Slovenia,SVN,2021-06-25,68
Slovenia,SVN,2021-06-26,68.19
Slovenia,SVN,2021-06-27,68.19
Slovenia,SVN,2021-06-28,68.48
Slovenia,SVN,2021-06-29,69.03
Slovenia,SVN,2021-06-30,69.7
Slovenia,SVN,2021-07-01,70.64
Slovenia,SVN,2021-07-02,71.32
Slovenia,SVN,2021-07-03,71.39
Slovenia,SVN,2021-07-04,71.39
Slovenia,SVN,2021-07-05,71.7
Slovenia,SVN,2021-07-06,72.09
Slovenia,SVN,2021-07-07,72.68
Slovenia,SVN,2021-07-08,73.43
Slovenia,SVN,2021-07-09,73.96
Slovenia,SVN,2021-07-10,74.01
Slovenia,SVN,2021-07-11,74.02
Slovenia,SVN,2021-07-12,74.32
Slovenia,SVN,2021-07-13,74.63
Slovenia,SVN,2021-07-14,75.15
Slovenia,SVN,2021-07-15,75.81
Slovenia,SVN,2021-07-16,76.29
Slovenia,SVN,2021-07-17,76.36
Slovenia,SVN,2021-07-18,76.37
Slovenia,SVN,2021-07-19,76.6
Slovenia,SVN,2021-07-20,76.86
Slovenia,SVN,2021-07-21,77.32
Slovenia,SVN,2021-07-22,77.84
Slovenia,SVN,2021-07-23,78.27
Slovenia,SVN,2021-07-24,78.34
Slovenia,SVN,2021-07-25,78.34
Slovenia,SVN,2021-07-26,78.58
Slovenia,SVN,2021-07-27,78.88
Slovenia,SVN,2021-07-28,79.29
Slovenia,SVN,2021-07-29,79.79
Slovenia,SVN,2021-07-30,80.16
Slovenia,SVN,2021-07-31,80.26
Slovenia,SVN,2021-08-01,80.26
Slovenia,SVN,2021-08-02,80.48
Slovenia,SVN,2021-08-03,80.75
Slovenia,SVN,2021-08-04,81.13
Slovenia,SVN,2021-08-05,81.59
Slovenia,SVN,2021-08-06,81.96
Slovenia,SVN,2021-08-07,82
Slovenia,SVN,2021-08-08,82.03
Slovenia,SVN,2021-08-09,82.21
Slovenia,SVN,2021-08-10,82.44
Slovenia,SVN,2021-08-11,82.76
Slovenia,SVN,2021-08-12,83.2
Slovenia,SVN,2021-08-13,83.56
Slovenia,SVN,2021-08-14,83.59
Slovenia,SVN,2021-08-15,83.6
Slovenia,SVN,2021-08-16,83.85
Slovenia,SVN,2021-08-17,84.15
Slovenia,SVN,2021-08-18,84.51
Slovenia,SVN,2021-08-19,84.94
Slovenia,SVN,2021-08-20,85.28
Slovenia,SVN,2021-08-21,85.32
Slovenia,SVN,2021-08-22,85.32
Slovenia,SVN,2021-08-23,85.54
Slovenia,SVN,2021-08-24,85.84
Slovenia,SVN,2021-08-25,86.17
Slovenia,SVN,2021-08-26,86.6
Slovenia,SVN,2021-08-27,86.94
Slovenia,SVN,2021-08-28,86.99
Slovenia,SVN,2021-08-29,86.99
Slovenia,SVN,2021-08-30,87.2
Slovenia,SVN,2021-08-31,87.42
Slovenia,SVN,2021-09-01,87.68
Slovenia,SVN,2021-09-02,88.05
Slovenia,SVN,2021-09-03,88.35
Slovenia,SVN,2021-09-04,88.38
Slovenia,SVN,2021-09-06,88.59
Slovenia,SVN,2021-09-07,88.91
Slovenia,SVN,2021-09-08,89.31
Slovenia,SVN,2021-09-09,89.85
Slovenia,SVN,2021-09-10,90.27
Slovenia,SVN,2021-09-11,90.34
Slovenia,SVN,2021-09-12,90.34
Slovenia,SVN,2021-09-13,90.77
Slovenia,SVN,2021-09-14,91.5
Slovenia,SVN,2021-09-15,92.3
Slovenia,SVN,2021-09-16,93.32
Slovenia,SVN,2021-09-17,94.12
Slovenia,SVN,2021-09-18,94.48
Slovenia,SVN,2021-09-19,94.64
Slovenia,SVN,2021-09-20,94.98
Slovenia,SVN,2021-09-21,95.36
Slovenia,SVN,2021-09-22,95.75
Slovenia,SVN,2021-09-23,96.3
Slovenia,SVN,2021-09-24,96.78
Slovenia,SVN,2021-09-25,96.86
Slovenia,SVN,2021-09-26,96.89
Slovenia,SVN,2021-09-27,97.13
Slovenia,SVN,2021-09-28,97.47
Slovenia,SVN,2021-09-29,97.82
Slovenia,SVN,2021-09-30,98.22
Slovenia,SVN,2021-10-01,98.54
Slovenia,SVN,2021-10-02,98.59
Slovenia,SVN,2021-10-03,98.59
Slovenia,SVN,2021-10-04,98.82
Slovenia,SVN,2021-10-05,99.18
Slovenia,SVN,2021-10-06,99.57
Slovenia,SVN,2021-10-07,100.17
Slovenia,SVN,2021-10-08,100.64
Slovenia,SVN,2021-10-09,100.72
Slovenia,SVN,2021-10-10,100.73
Slovenia,SVN,2021-10-11,101
Slovenia,SVN,2021-10-12,101.29
Slovenia,SVN,2021-10-13,101.56
Slovenia,SVN,2021-10-14,101.94
Slovenia,SVN,2021-10-15,102.22
Slovenia,SVN,2021-10-16,102.24
Slovenia,SVN,2021-10-17,102.24
Slovenia,SVN,2021-10-18,102.39
Slovenia,SVN,2021-10-19,102.57
Slovenia,SVN,2021-10-20,102.76
Slovenia,SVN,2021-10-21,103.08
Slovenia,SVN,2021-10-22,103.33
Slovenia,SVN,2021-10-23,103.35
Slovenia,SVN,2021-10-25,103.48
Slovenia,SVN,2021-10-26,103.66
Slovenia,SVN,2021-10-27,103.85
Slovenia,SVN,2021-10-28,104.2
Slovenia,SVN,2021-10-29,104.4
Slovenia,SVN,2021-10-30,104.42
Slovenia,SVN,2021-10-31,104.42
Slovenia,SVN,2021-11-01,104.42
Slovenia,SVN,2021-11-02,104.68
Slovenia,SVN,2021-11-03,105.13
Slovenia,SVN,2021-11-04,105.92
Slovenia,SVN,2021-11-05,106.64
Slovenia,SVN,2021-11-06,106.88
Slovenia,SVN,2021-11-07,106.98
Slovenia,SVN,2021-11-08,107.55
Slovenia,SVN,2021-11-09,108.23
Slovenia,SVN,2021-11-10,109.11
Slovenia,SVN,2021-11-11,110.21
Slovenia,SVN,2021-11-12,111.23
Slovenia,SVN,2021-11-13,111.54
Slovenia,SVN,2021-11-14,111.6
Slovenia,SVN,2021-11-15,112.14
Slovenia,SVN,2021-11-16,112.95
Slovenia,SVN,2021-11-17,113.74
Slovenia,SVN,2021-11-18,114.69
Slovenia,SVN,2021-11-19,115.43
Slovenia,SVN,2021-11-20,115.69
Slovenia,SVN,2021-11-21,115.74
Slovenia,SVN,2021-11-22,116.1
Slovenia,SVN,2021-11-23,116.57
Slovenia,SVN,2021-11-24,117.21
Slovenia,SVN,2021-11-25,117.95
Slovenia,SVN,2021-11-26,118.56
Slovenia,SVN,2021-11-27,118.76
Slovenia,SVN,2021-11-28,118.79
Slovenia,SVN,2021-11-29,119.13
Slovenia,SVN,2021-11-30,119.55
Slovenia,SVN,2021-12-01,120.07
Slovenia,SVN,2021-12-02,120.66
Slovenia,SVN,2021-12-03,121.15
Slovenia,SVN,2021-12-04,121.26
Slovenia,SVN,2021-12-05,121.28
Slovenia,SVN,2021-12-06,121.57
Slovenia,SVN,2021-12-07,121.91
Slovenia,SVN,2021-12-08,122.32
Slovenia,SVN,2021-12-09,122.78
Slovenia,SVN,2021-12-10,123.19
Slovenia,SVN,2021-12-11,123.27
Slovenia,SVN,2021-12-12,123.28
Slovenia,SVN,2021-12-13,123.51
Slovenia,SVN,2021-12-14,123.8
Slovenia,SVN,2021-12-15,124.24
Slovenia,SVN,2021-12-16,124.71
Slovenia,SVN,2021-12-17,125.12
Slovenia,SVN,2021-12-18,125.2
Slovenia,SVN,2021-12-19,125.57
Slovenia,SVN,2021-12-20,126.32
Slovenia,SVN,2021-12-21,127.1
Slovenia,SVN,2021-12-22,127.97
Slovenia,SVN,2021-12-23,128.86
Slovenia,SVN,2021-12-24,129.02
Slovenia,SVN,2021-12-26,129.03
Slovenia,SVN,2021-12-27,129.32
Slovenia,SVN,2021-12-28,129.68
Slovenia,SVN,2021-12-29,129.97
Slovenia,SVN,2021-12-30,130.23
Slovenia,SVN,2021-12-31,130.29
Slovenia,SVN,2022-01-01,130.29
Slovenia,SVN,2022-01-02,130.3
Slovenia,SVN,2022-01-03,130.55
Slovenia,SVN,2022-01-04,130.9
Slovenia,SVN,2022-01-05,131.4
Slovenia,SVN,2022-01-06,131.98
Slovenia,SVN,2022-01-07,132.49
Slovenia,SVN,2022-01-08,132.56
Slovenia,SVN,2022-01-09,132.57
Slovenia,SVN,2022-01-10,132.87
Slovenia,SVN,2022-01-11,133.2
Slovenia,SVN,2022-01-12,133.55
Slovenia,SVN,2022-01-13,134.32
Slovenia,SVN,2022-01-14,135.07
Slovenia,SVN,2022-01-15,135.52
Slovenia,SVN,2022-01-16,135.53
Slovenia,SVN,2022-01-17,135.65
Slovenia,SVN,2022-01-18,135.83
Slovenia,SVN,2022-01-19,136.03
Slovenia,SVN,2022-01-20,136.25
Slovenia,SVN,2022-01-21,136.49
Slovenia,SVN,2022-01-22,136.52
Slovenia,SVN,2022-01-23,136.53
Slovenia,SVN,2022-01-24,136.63
Slovenia,SVN,2022-01-25,136.76
Slovenia,SVN,2022-01-26,136.94
Slovenia,SVN,2022-01-27,137.15
Slovenia,SVN,2022-01-28,137.37
Slovenia,SVN,2022-01-29,137.4
Slovenia,SVN,2022-01-30,137.4
Slovenia,SVN,2022-01-31,137.52
Slovenia,SVN,2022-02-01,137.69
Slovenia,SVN,2022-02-02,137.9
Slovenia,SVN,2022-02-03,138.15
Slovenia,SVN,2022-02-04,138.36
Slovenia,SVN,2022-02-05,138.4
Slovenia,SVN,2022-02-06,138.41
Slovenia,SVN,2022-02-07,138.5
Slovenia,SVN,2022-02-08,138.5
Slovenia,SVN,2022-02-09,138.65
Slovenia,SVN,2022-02-10,138.86
Slovenia,SVN,2022-02-11,139.01
Slovenia,SVN,2022-02-12,139.03
Slovenia,SVN,2022-02-13,139.04
Slovenia,SVN,2022-02-14,139.11
Slovenia,SVN,2022-02-15,139.2
Slovenia,SVN,2022-02-16,139.29
Slovenia,SVN,2022-02-17,139.4
Slovenia,SVN,2022-02-18,139.51
Slovenia,SVN,2022-02-19,139.52
Slovenia,SVN,2022-02-20,139.52
Slovenia,SVN,2022-02-21,139.55
Slovenia,SVN,2022-02-22,139.58
Slovenia,SVN,2022-02-23,139.63
Slovenia,SVN,2022-02-24,139.69
Slovenia,SVN,2022-02-25,139.74
Slovenia,SVN,2022-02-26,139.74
Slovenia,SVN,2022-02-27,139.75
Slovenia,SVN,2022-02-28,139.76
Slovenia,SVN,2022-03-01,139.78
Slovenia,SVN,2022-03-02,139.82
Slovenia,SVN,2022-03-03,139.86
Slovenia,SVN,2022-03-04,139.9
Slovenia,SVN,2022-03-05,139.9
Slovenia,SVN,2022-03-06,139.9
Slovenia,SVN,2022-03-07,139.92
Slovenia,SVN,2022-03-08,139.94
Slovenia,SVN,2022-03-09,139.98
Slovenia,SVN,2022-03-10,140
Slovenia,SVN,2022-03-11,140.04
Slovenia,SVN,2022-03-12,140.05
Slovenia,SVN,2022-03-13,140.05
Slovenia,SVN,2022-03-14,140.06
Slovenia,SVN,2022-03-15,140.09
Slovenia,SVN,2022-03-16,140.13
Slovenia,SVN,2022-03-17,140.17
Slovenia,SVN,2022-03-18,140.21
Slovenia,SVN,2022-03-19,140.21
Slovenia,SVN,2022-03-20,140.21
Slovenia,SVN,2022-03-21,140.23
Slovenia,SVN,2022-03-22,140.26
Slovenia,SVN,2022-03-23,140.3
Slovenia,SVN,2022-03-24,140.35
Slovenia,SVN,2022-03-25,140.39
Slovenia,SVN,2022-03-26,140.39
Slovenia,SVN,2022-03-27,140.39
Slovenia,SVN,2022-03-28,140.41
Slovenia,SVN,2022-03-29,140.43
Slovenia,SVN,2022-03-30,140.46
Slovenia,SVN,2022-03-31,140.5
Slovenia,SVN,2022-04-01,140.54
Slovenia,SVN,2022-04-02,140.54
Slovenia,SVN,2022-04-03,140.54
Slovenia,SVN,2022-04-04,140.56
Slovenia,SVN,2022-04-05,140.58
Slovenia,SVN,2022-04-06,140.62
Slovenia,SVN,2022-04-07,140.66
Slovenia,SVN,2022-04-08,140.7
Slovenia,SVN,2022-04-09,140.7
Slovenia,SVN,2022-04-10,140.7
Slovenia,SVN,2022-04-11,140.72
Slovenia,SVN,2022-04-12,140.73
Slovenia,SVN,2022-04-13,140.76
Slovenia,SVN,2022-04-14,140.8
Slovenia,SVN,2022-04-15,140.83
Slovenia,SVN,2022-04-16,140.83
Slovenia,SVN,2022-04-17,140.83
Slovenia,SVN,2022-04-18,140.83
Slovenia,SVN,2022-04-19,140.84
Slovenia,SVN,2022-04-20,140.87
Slovenia,SVN,2022-04-21,140.89
Slovenia,SVN,2022-04-22,140.92
Slovenia,SVN,2022-04-23,140.92
Slovenia,SVN,2022-04-24,140.92
Slovenia,SVN,2022-04-25,140.93
Slovenia,SVN,2022-04-26,140.95
Slovenia,SVN,2022-04-27,140.95
Slovenia,SVN,2022-04-28,140.96
Slovenia,SVN,2022-04-29,140.97
Slovenia,SVN,2022-04-30,140.97
Slovenia,SVN,2022-05-01,140.97
Slovenia,SVN,2022-05-02,140.97
Slovenia,SVN,2022-05-03,140.99
Slovenia,SVN,2022-05-04,141.01
Slovenia,SVN,2022-05-05,141.03
Slovenia,SVN,2022-05-06,141.05
Slovenia,SVN,2022-05-07,141.05
Slovenia,SVN,2022-05-08,141.05
Slovenia,SVN,2022-05-09,141.06
Slovenia,SVN,2022-05-10,141.07
Slovenia,SVN,2022-05-11,141.09
Slovenia,SVN,2022-05-12,141.1
Slovenia,SVN,2022-05-13,141.11
Slovenia,SVN,2022-05-14,141.11
Slovenia,SVN,2022-05-16,141.12
Slovenia,SVN,2022-05-17,141.13
Slovenia,SVN,2022-05-18,141.14
Slovenia,SVN,2022-05-19,141.15
Slovenia,SVN,2022-05-20,141.16
Slovenia,SVN,2022-05-21,141.16
Slovenia,SVN,2022-05-23,141.17
Slovenia,SVN,2022-05-24,141.18
Slovenia,SVN,2022-05-25,141.18
Slovenia,SVN,2022-05-26,141.2
Slovenia,SVN,2022-05-27,141.2
Slovenia,SVN,2022-05-30,141.21
Slovenia,SVN,2022-05-31,141.21
Slovenia,SVN,2022-06-01,141.22
Slovenia,SVN,2022-06-02,141.23
Slovenia,SVN,2022-06-03,141.24
Slovenia,SVN,2022-06-04,141.24
Slovenia,SVN,2022-06-06,141.24
Slovenia,SVN,2022-06-07,141.24
Slovenia,SVN,2022-06-08,141.25
Slovenia,SVN,2022-06-09,141.26
Slovenia,SVN,2022-06-10,141.26
Slovenia,SVN,2022-06-13,141.26
Slovenia,SVN,2022-06-14,141.27
Slovenia,SVN,2022-06-15,141.27
Slovenia,SVN,2022-06-16,141.29
Slovenia,SVN,2022-06-17,141.29
Slovenia,SVN,2022-06-20,141.29
Slovenia,SVN,2022-06-21,141.3
Slovenia,SVN,2022-06-22,141.31
Slovenia,SVN,2022-06-23,141.32
Slovenia,SVN,2022-06-24,141.33
Slovenia,SVN,2022-06-27,141.33
Slovenia,SVN,2022-06-28,141.33
Slovenia,SVN,2022-06-29,141.34
Slovenia,SVN,2022-06-30,141.35
Slovenia,SVN,2022-07-01,141.35
Slovenia,SVN,2022-07-04,141.36
Slovenia,SVN,2022-07-05,141.36
Slovenia,SVN,2022-07-06,141.36
Solomon Islands,SLB,2021-03-23,0
Solomon Islands,SLB,2021-04-13,0.36
Solomon Islands,SLB,2021-04-20,0.48
Solomon Islands,SLB,2021-04-27,0.97
Solomon Islands,SLB,2021-05-04,1.07
Solomon Islands,SLB,2021-05-11,1.77
Solomon Islands,SLB,2021-05-18,1.97
Solomon Islands,SLB,2021-05-25,2.29
Solomon Islands,SLB,2021-06-08,2.35
Solomon Islands,SLB,2021-06-21,2.97
Solomon Islands,SLB,2021-06-29,3
Solomon Islands,SLB,2021-07-13,3.54
Solomon Islands,SLB,2021-07-20,3.84
Solomon Islands,SLB,2021-07-27,5.43
Solomon Islands,SLB,2021-08-02,5.58
Solomon Islands,SLB,2021-08-09,7.82
